Date,Hour,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
01.01.,13,0.122502508,0.192825707,0.21756311000000003,0.08394463299999999,0.20520685600000002,0.20936075899999998,0.271269789,0.12874259300000002,0.058423052,0.154255296,0.045415896,0.159635741,0.061494062999999995,0.133483003,0.11703054400000001,0.096203392,0.060960451,0.11981926000000001,0.142276958,0.200992369,0.134776847,0.129740294,0.08093497599999999,0.13962224,0.097251557,0.141421634,0.048564764,0.120721051,0.16970853800000002,0.138279813,0.069001129,0.06994225400000001,0.26694946,0.12014333699999999,0.148707989,0.048776918
01.01.,14,0.10078457399999999,0.176112446,0.194039847,0.06899151299999999,0.178706295,0.200409685,0.239812788,0.11358152499999999,0.049092041,0.137059932,0.039172268999999996,0.14726694899999998,0.059543492999999996,0.108073496,0.099511085,0.089237621,0.051790935999999996,0.111572312,0.119283323,0.17528859500000002,0.121588162,0.11072709900000001,0.075611885,0.125225092,0.08705541099999999,0.132698961,0.049599296999999994,0.10614569999999998,0.154879011,0.123763036,0.059827008,0.059780869,0.24171502299999995,0.104268428,0.13108575399999997,0.042990735
01.01.,15,0.062942966,0.125923012,0.134248321,0.04243997,0.12111480200000001,0.15061971600000001,0.16604003,0.077032557,0.030947587,0.094557012,0.025210093000000003,0.10495469199999999,0.044574505,0.06595720399999999,0.064419214,0.06387494699999999,0.033417050000000004,0.080081902,0.07609597,0.11822482699999999,0.085138887,0.072401298,0.054186289,0.08659439099999999,0.059653375999999994,0.09704138300000001,0.038897053,0.070949772,0.109659717,0.08526577499999999,0.039640358,0.039045513000000004,0.171926886,0.06951218399999999,0.08948926399999999,0.028832448999999996
01.01.,16,0.02314546,0.05130857999999999,0.05450352,0.014863572999999998,0.04793083499999999,0.06263012300000001,0.06715842200000001,0.029091632,0.010486673000000002,0.038022126999999996,0.00820039,0.041418542,0.016903458,0.023185091,0.023113491,0.023671992999999995,0.012442315,0.02954539,0.026700159,0.046281551000000004,0.033662326,0.027192859,0.018859657000000002,0.032226621999999996,0.025245977,0.043661841,0.019007557999999997,0.027528791000000004,0.047499604,0.034873256,0.016296210999999998,0.01698177,0.077943278,0.028695046999999994,0.039848122,0.012145935
01.01.,17,0.001122864,0.0031133669999999997,0.0032591440000000003,0.000638575,0.0027006930000000005,0.00381447,0.0036944400000000002,0.001497911,0.000395968,0.002312479,0.000205716,0.0022178909999999996,0.001804836,0.0016582489999999999,0.0016705729999999998,0.001763056,0.0013806699999999999,0.0022019369999999997,0.0014831700000000002,0.0033557429999999996,0.002869798,0.002192648,0.0014293280000000001,0.002428192,0.002420886,0.003516295,0.002551473,0.0022375249999999998,0.004028174000000001,0.002182008,0.0016805609999999997,0.001841321,0.004860438,0.002172402,0.003676191,0.001283399
01.01.,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.01.,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.01.,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.01.,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.01.,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.01.,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.01.,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
