Date,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
2018-02-13 11:00:00,126434.6585,124370.9947,111160.6909,134244.1416,121842.9601,125004.479,131881.2781,110076.5077,126329.7193,140706.9381,128698.7754,114982.3704,129026.7869,129174.7181,138838.586,109177.9122,129964.6101,125674.6672,130324.9773,124255.0427,121696.533,131440.3345,125501.7005,124635.0488,124591.3908,127575.2327,129932.8187,124843.9549,124159.341,124559.0891,127905.7138,137924.23479999998,120865.7318,107838.212,132000.24109999998,131113.6789
2018-02-13 12:00:00,124504.5282,126687.4842,119685.0794,133267.025,117733.8518,127211.5155,130959.3463,110977.5123,127202.8083,141043.5229,129313.6756,117249.7787,126963.6248,131571.9259,139971.5546,110060.6832,127553.8546,124325.1823,132728.8428,127495.7524,125603.9909,125437.4299,124527.3631,122431.4371,121972.2777,125822.9553,128502.0708,124451.8562,123985.4769,126208.6951,126061.5225,136007.6542,124150.5963,111781.7261,128371.2859,130216.5423
2018-02-13 13:00:00,126613.8022,121696.6442,115451.3225,128594.0246,116046.5622,123012.4487,127028.9778,110916.2648,126531.308,141378.3897,131264.3319,114679.2236,123020.1828,129543.0489,138618.29210000002,108846.7838,125377.6622,124143.6284,134496.7812,124841.7985,123678.0714,124174.5195,124186.0761,123884.5533,122666.1882,125149.0105,127102.6061,127406.358,122562.088,122054.9487,126208.3547,132208.61860000002,122627.6024,112550.1474,125119.7882,128553.143
2018-02-13 14:00:00,125870.6622,120483.4727,113934.4305,128797.8185,114779.8423,127186.049,126408.4347,111303.185,124136.9416,137865.0939,131384.8697,115243.8806,120517.938,123460.4994,137767.618,106654.7735,128705.7483,123881.0613,131748.655,121947.1558,121776.67369999998,123386.3042,123122.3948,120986.9404,118466.9647,123991.6984,127275.8318,124560.678,126171.2776,123756.7404,124887.8621,133551.4171,121579.5677,109001.8502,128182.6376,127941.7338
2018-02-13 15:00:00,126113.136,122423.3489,112791.9009,130457.7211,116289.9979,126730.1941,128218.0205,110054.3585,126488.3639,135330.3027,130134.8318,118594.8814,122199.1972,128270.5422,140799.495,107188.246,124265.0324,121930.9518,132470.1842,122303.3355,119516.9683,119152.1285,124800.1961,122722.2384,118288.2056,127477.4429,128281.9779,125653.9743,129408.0959,127876.1717,124039.2182,133504.2617,123600.9203,110599.7524,124351.1415,128725.3294
2018-02-13 16:00:00,127897.02,122652.3148,115905.1734,132876.8307,117495.9154,125883.8229,130412.9724,119049.8721,127071.3669,135811.6448,133410.5074,118897.6629,121810.1969,125868.6813,136882.235,112900.7048,129384.5689,122991.9615,134997.5747,122606.63,123815.7009,124463.8241,126335.8838,126741.9728,117524.9575,127234.8698,129704.8021,129269.41,128198.3771,124877.9271,126581.6054,136977.693,123203.7758,113039.0325,127078.2685,132290.1637
2018-02-13 17:00:00,124471.9946,124624.5013,113315.8887,133371.8369,126946.4308,123879.717,136159.4254,119543.4871,124156.4258,145264.6305,130255.768,117512.6055,126722.7288,131739.5417,137113.0011,110250.5702,130730.2206,121754.2712,134738.1698,122650.3289,124225.7919,125807.7683,121926.5505,125315.7673,124070.6659,124823.9823,127710.9744,126128.4355,124231.5324,124951.2597,129798.1689,135623.4536,121565.2606,114635.3749,130129.5464,128769.8358
2018-02-13 18:00:00,121776.0605,120880.4397,113387.4666,127493.5512,125208.7031,120089.6557,134242.0266,117829.9666,121785.9397,139159.4193,125005.5917,114792.7266,127892.3914,129320.1392,135629.4729,106590.5792,128936.3233,119087.2258,131023.7574,119689.2835,122441.9753,125199.9372,119635.9447,121510.6035,122601.9091,124241.736,124010.0044,124812.8681,122574.6318,122709.4689,126602.7254,132445.1978,120739.1928,115163.1646,122781.2442,126962.6691
2018-02-13 19:00:00,114979.089,114501.044,107612.2072,121474.2274,120423.2509,113926.0914,130068.0632,112394.4712,115740.7315,135748.6919,118449.7465,108573.8646,121376.5707,125959.8044,131179.4767,97138.5579,120858.9193,113727.7551,123072.9686,112717.9686,118526.8829,118703.5035,112934.4988,114464.149,118237.9163,119336.4727,116962.1621,117630.8836,115735.0265,118384.2985,121266.654,126659.0603,113913.4592,108604.6281,115469.0273,122408.3159
2018-02-13 20:00:00,109449.2514,106425.2752,100662.9399,115227.0669,116549.5384,104713.3035,124337.5739,102782.58,110380.4345,129264.2788,116151.1415,100523.3283,116707.8487,120396.6364,124849.6655,88690.1478,114829.408,106797.3135,120037.7132,105065.0754,113346.6572,112533.4937,105210.2681,107377.404,112385.1936,112761.1932,111755.2217,112589.4114,110482.1446,110022.3606,115949.7863,118635.6369,106446.5597,100666.9155,111319.647,116186.2235
2018-02-13 21:00:00,103766.1796,101815.1953,93665.0143,109172.0826,109608.3379,100167.6785,117186.586,98241.8838,104696.3781,123795.7514,109522.834,95701.0415,109835.8996,112661.7322,120692.2826,85357.5356,107646.9283,101882.1386,113241.9633,100443.8726,108432.2451,106487.5646,98352.1213,102578.7327,104880.2406,105613.0819,104162.6571,105548.8218,103260.5893,103838.3331,108604.0336,112831.9085,100071.4642,95209.029,105616.6189,109132.9352
2018-02-13 22:00:00,96280.5213,97360.4437,85897.2601,102796.6317,104233.5011,93811.9357,113812.1791,92373.1156,98142.3334,119194.3687,102325.0142,90401.1629,104645.9126,106807.03,116754.7025,77567.82569999999,102750.4296,99047.7481,109239.9792,94696.5011,102324.4266,101452.891,93266.4143,95715.0101,99734.4816,99898.477,98129.8957,98898.8954,98075.76,96802.7957,104212.4481,108057.8964,95338.7889,87274.2992,100029.0826,103232.0365
2018-02-13 23:00:00,89814.7866,91765.7814,78430.0764,97440.5325,97758.7499,87378.1421,109819.3971,86001.26610000001,91648.8408,114807.9854,95516.197,84340.61989999999,96888.8971,101246.7707,113463.5869,74050.3209,96990.6472,92141.1253,104142.4503,88835.3631,95500.1882,94540.6996,86980.9924,90048.43879999999,94108.2265,92410.4327,91472.3798,92741.6033,92008.4886,90807.4009,96742.7927,101468.527,89495.1235,82193.52040000001,93348.2283,97782.9503
2018-02-14 00:00:00,87960.84670000001,89572.33369999999,74052.3705,96967.9546,97243.6223,86232.16320000001,107380.6723,82523.4671,86452.6284,112482.8061,95444.9006,80014.8185,91040.1549,100597.9257,110081.21,68655.50540000001,98141.6815,90400.1852,102960.2958,85478.0345,94079.3796,88255.2361,84790.6496,85910.7667,93292.791,87889.0159,90054.8242,93883.501,89127.5749,89313.46889999999,96452.269,98286.3983,89167.427,80111.5931,88907.3487,96995.9036
2018-02-14 01:00:00,87055.0401,87217.09580000001,74344.0463,95063.2315,95071.6435,85477.3979,104099.6473,82037.4698,83422.6747,107988.5176,93359.1825,78515.2078,89850.6788,98597.6855,106330.2294,64484.0278,96660.8244,87396.19600000001,99209.3415,84853.4648,91772.5861,86053.0028,82341.5813,84075.0935,91539.4544,85488.6854,88421.637,93360.7013,86735.54699999999,88214.54939999999,94935.3029,94825.0259,86607.8768,79077.0786,85979.28490000001,94965.5739
2018-02-14 02:00:00,87475.853,85105.0875,76460.88,93427.6574,93138.9507,85585.7205,104555.8306,84695.33039999999,80995.8972,107460.9188,92487.4461,77448.7816,89575.3628,96897.0744,104879.6264,65515.2647,94545.3281,85471.0912,99199.6544,86258.89959999999,90261.9536,85849.8903,81048.818,84556.403,90237.0271,84241.957,87637.706,93707.052,85381.2553,89377.6952,93971.7774,92699.0173,85442.78719999999,79488.00099999999,83917.2441,93273.9895
2018-02-14 03:00:00,88029.6457,86260.4413,74220.6911,93039.7062,93902.0092,85438.8759,106871.3873,83573.1537,80500.339,110983.8936,92693.7143,76390.8206,90773.6687,96862.8444,109708.426,69764.8536,94807.3204,86299.4385,102553.2753,83693.56869999999,90421.6076,86116.8363,81302.84300000001,83472.3072,91515.9157,83813.1411,87031.4141,93497.1864,84714.2123,88685.0958,93017.4749,92271.4724,85183.6894,81595.5782,84209.97309999999,93037.2314
2018-02-14 04:00:00,94223.0702,89426.3134,80205.9965,97860.7296,99562.1998,92150.629,107988.4888,89777.128,85378.1554,110331.0603,98103.9661,81775.36619999999,95432.1984,102113.6751,105879.9312,77259.54539999999,100901.1751,89563.7655,103705.8459,87381.356,96097.2926,91873.0218,84860.1892,91744.6247,95724.5701,87913.9253,93131.9904,100452.8437,87901.7101,94788.1241,98997.3267,97387.1542,89382.0142,87654.8629,87529.6676,99296.9826
2018-02-14 05:00:00,102733.9439,99070.1368,90085.934,108606.2951,109004.5646,99370.7909,115335.809,99799.457,95058.1791,117963.4179,105947.5417,91813.3216,105274.6181,113058.8036,114046.9549,86941.37849999999,110180.5725,99860.6277,110802.8488,98822.5846,105209.9501,98664.2418,96584.4361,99846.9377,105124.9689,97228.7009,101065.4543,108187.479,97676.4154,103957.2464,107613.9956,105028.681,100551.1962,96618.551,96934.624,108119.6958
2018-02-14 06:00:00,113458.3791,107267.979,100461.8375,115826.0139,117657.2691,111655.1774,126689.8283,110572.3701,104818.8662,127090.5188,117325.1217,102478.0204,114900.0629,118448.473,123720.8995,95180.7466,118620.1707,109779.7702,120521.1151,107663.1291,115010.9708,108544.9785,103977.8899,109113.0901,114359.8296,107610.2649,112121.2058,118248.534,108662.388,113031.1901,118486.5997,114426.733,107694.2975,106444.7365,109333.2753,117974.0997
2018-02-14 07:00:00,118876.4907,114830.6822,105707.9754,125081.0301,124211.7546,116463.8642,129386.874,115545.3644,108626.1625,136462.993,125031.1926,106694.8557,121829.5629,125036.8079,133076.8052,98485.6518,123268.5284,116824.774,125908.4508,115210.0857,122523.1143,113779.4316,114166.973,114934.8446,121729.1258,112832.1878,116391.0907,124100.3688,113723.3475,118997.4852,125175.3994,122943.6567,113732.2165,114023.7696,112684.6141,124076.6198
2018-02-14 08:00:00,121694.604,119147.282,106669.4816,132206.3745,124581.606,121943.0702,130143.5913,115335.0863,115682.3436,138186.5579,128500.9772,102252.2812,123045.3305,128188.3843,135975.3486,101739.5517,129929.5565,121003.0212,129854.3809,118991.5982,126413.0993,115376.8567,117733.2306,120260.5623,122762.4554,116876.5851,117842.9203,127490.0708,117255.1867,119892.9547,128796.6641,126709.695,121192.081,118195.4453,118187.791,129218.4103
2018-02-14 09:00:00,124323.952,120639.5479,104915.2143,131304.5026,128149.9958,123316.2375,131847.033,119047.6816,116120.4733,142434.0653,134356.7497,107952.9544,125248.902,131347.18039999998,138779.54630000002,104703.0826,132788.1551,120694.1963,132724.6823,119142.2746,127159.8739,119471.9128,118693.8978,119951.7089,125385.7443,120496.444,122369.182,132633.8886,121965.2489,125854.0488,125809.348,126521.3367,124958.7786,119207.4922,121284.6453,128375.5099
2018-02-14 10:00:00,128849.79,125131.3335,108103.8306,132779.82059999998,130951.8288,125083.7207,127762.2632,123911.7164,119345.3056,143716.4278,138894.3369,109754.4525,124704.6656,134777.3103,144744.13689999998,108468.0086,133526.9367,122921.0376,131727.7974,121495.8259,127840.3942,123863.9273,122766.1252,122380.517,127026.666,122142.1546,128904.9382,134321.6513,121584.5527,126785.1105,131403.149,130006.4743,124190.7828,121842.8917,124037.0944,133554.0624
2018-02-14 11:00:00,129746.9325,128050.7245,111164.8101,136409.9545,126365.1064,130866.3386,126831.881,121437.9987,120670.2115,140742.8086,137283.5801,111246.574,119671.3844,129458.3961,141347.466,107129.9454,137040.022,125225.422,131543.6334,123124.5029,129830.9149,124803.7292,125629.3676,120006.1283,123775.2073,123003.2728,127403.9436,135990.1576,125826.3525,128953.087,130399.5027,129507.446,129466.7467,122650.6184,122493.7807,135642.448
2018-02-14 12:00:00,127883.1206,127577.9681,107857.9019,131526.3277,128104.4048,130017.6463,125792.6687,125391.7394,121557.3671,145579.1513,138828.3805,113735.4992,122941.3316,131925.924,142557.9469,107687.44,137207.9124,126074.666,134708.138,124374.3169,129726.5983,125666.0964,124741.1255,126580.8624,119654.8029,123465.285,126890.186,134559.6749,125131.6026,130453.9467,131011.4784,131061.9437,127532.392,124043.3015,123943.3531,132978.8271
2018-02-14 13:00:00,126021.7724,121610.6541,106451.739,131316.1277,125180.5334,127782.5594,120607.3274,125080.4626,119224.0629,143313.6987,138485.1398,109569.4815,117854.5573,127406.2512,138066.9062,106048.733,137870.7721,122779.9136,131322.9272,121024.5782,130080.9486,123889.6865,123282.2463,122174.4246,118658.0425,120549.0676,125055.9178,134393.6342,123484.889,128925.8074,130887.4854,128483.0102,126997.5631,120817.8423,127431.4163,133060.6108
2018-02-14 14:00:00,129081.1151,125842.2454,103528.192,134989.6739,125996.731,129540.8538,120981.9953,123367.814,118694.8752,139236.1336,136366.3359,103416.9765,120032.5856,123212.8241,136114.3854,110183.04,132360.4702,124870.4554,129807.7057,121277.8588,128408.6387,121922.6299,120324.3173,121121.072,116593.668,124969.4788,124155.7946,129342.427,124444.4044,130503.5394,130915.8587,128289.1129,126751.2669,125639.7662,126332.7451,136827.4704
2018-02-14 15:00:00,128194.166,123980.8146,105070.1144,132229.0288,124267.5663,130394.92,121471.9085,124480.1533,119450.2945,139068.185,136849.71540000002,107011.2075,115902.6751,124488.3941,138593.1842,107450.3828,131795.1353,127047.0284,131146.5509,124856.1298,127666.8059,121191.4449,119352.2739,122595.7109,119603.0917,125512.8054,124171.8196,130714.801,124454.7037,133145.546,129363.1953,125992.2737,128433.8492,127734.4199,126058.7313,132645.8862
2018-02-14 16:00:00,128538.1541,124727.3658,110634.149,138067.448,124591.7464,131786.02000000002,122959.6794,124305.6617,120713.8763,141582.01499999998,137880.8265,109407.2885,120015.0755,127123.3351,141386.4242,108982.1716,131948.9915,128273.9697,131631.0211,125327.4239,130313.9059,124474.0963,120900.1396,122424.9059,115662.4704,127637.9105,124320.7293,133380.7111,122483.8628,131061.6241,135463.7684,128716.7025,130007.3404,127581.1911,128628.1465,134948.7598
2018-02-14 17:00:00,126259.7196,122911.9367,115446.0691,131495.1254,130960.3509,128295.6965,131586.9835,123986.0505,118929.1094,141131.1524,140059.4677,112290.7825,127075.9748,136578.5671,141958.4764,108121.8316,137608.58430000002,126298.5084,131102.9855,124471.4085,129171.3307,123662.5707,119683.6116,122182.965,122467.6034,120997.1091,126379.2834,134576.5967,124554.2559,130816.1593,137071.428,132688.6563,127435.975,129016.0655,124141.1784,133796.1397
2018-02-14 18:00:00,121810.1805,120094.1836,115438.8736,126396.3873,129034.0295,123406.9019,130639.4154,123860.6001,112168.2497,139238.44879999998,133806.19890000002,112093.7462,121519.246,130856.7856,138761.0046,103033.87,129615.3109,122239.545,129582.0709,119112.7461,125806.0331,119348.5434,118188.9662,117265.6721,122129.778,117771.2911,127705.5751,132953.5877,122372.932,127813.9922,134962.424,130200.1808,121477.2477,120396.0573,120668.527,131979.6192
2018-02-14 19:00:00,116988.87,116350.5166,114592.0154,120603.7798,122603.8495,115740.8611,125711.8911,117908.5375,107541.0503,133859.69569999998,127093.1962,108414.1146,116120.5428,125449.3035,131241.0476,93031.0165,125018.1005,119359.6391,120810.4563,114723.0998,120735.0973,111056.256,112835.0734,110597.3131,117432.304,113529.6014,119280.3808,125947.3391,114588.1372,122605.6235,127734.2625,123952.2061,115964.7975,115040.5585,113246.2448,125038.4356
2018-02-14 20:00:00,110607.9083,108454.0561,103200.8813,115720.1897,116478.3102,109421.3679,121505.8999,109573.9227,101911.8222,129423.7829,122256.196,101787.166,109559.1744,120028.1224,127792.2636,83560.92880000001,119349.0171,111221.3052,114227.4376,109116.4163,115943.091,102401.378,106867.8102,104998.7412,112737.7614,103338.3865,113053.7901,120375.5798,108768.3163,115652.9869,122188.0142,117125.016,108211.9912,107824.1296,108937.5356,116366.3465
2018-02-14 21:00:00,103061.7735,101033.1603,94937.9325,110288.6707,110737.5026,102987.1077,113433.6764,104249.397,94816.641,122524.2335,114717.8857,97209.4919,103465.0341,114266.0758,119184.5742,81964.30140000001,113853.1561,105437.761,107206.2988,102313.3915,107779.7323,97785.1606,99980.302,100656.2939,107339.1359,97537.4688,106396.5619,113316.661,102410.4035,108637.382,116140.8224,109930.7834,103095.0709,101897.9926,103860.6895,110366.037
2018-02-14 22:00:00,96572.6389,95240.9161,87308.6575,104689.9332,106791.5716,95378.3767,110401.2559,96811.9385,90247.0466,117850.1614,113007.6662,91447.8739,96621.4229,111563.1879,114296.1807,74721.0845,109622.4649,100255.5817,103430.1321,94607.5126,101083.7542,90929.1398,94185.427,92765.2755,101833.1937,91692.7958,99992.5697,107179.5311,96654.0263,99809.4704,111948.6665,103039.3921,97497.9624,94730.4127,101107.3392,106697.4429
2018-02-14 23:00:00,91107.5777,89400.19589999999,80943.53659999999,98709.9397,100181.6294,88960.7237,106783.8484,89882.4587,83409.55450000001,113379.59,108650.3176,82466.7046,88893.6882,107033.5736,109421.8571,69647.9605,105349.2454,95241.2371,97646.3767,87429.3847,95787.1304,85466.7723,87734.82729999999,85865.7856,96069.0895,84483.4421,93961.6108,99603.7419,90374.8827,93442.5354,108227.0278,97666.0664,91096.6693,88239.0615,93579.1693,100511.333
2018-02-15 00:00:00,88638.60310000001,86400.8169,77508.1598,96694.6436,98457.4631,88049.63739999999,104302.6372,84341.25959999999,82705.1025,108773.1538,111117.5092,77293.0367,82772.1939,103473.043,106526.265,67955.169,105188.0741,94010.8382,92928.9761,87464.1409,94805.3145,80253.3327,87798.8407,78022.49459999999,94398.3048,79676.74870000001,92957.5872,96088.5343,87697.79019999999,92330.9089,110760.9823,96232.7769,89976.56079999999,82462.8563,95366.9337,100257.2686
2018-02-15 01:00:00,87521.74859999999,84389.3918,77820.2562,94266.1866,95731.1345,87668.0757,101874.0289,82844.0784,81397.0658,105069.3303,108970.5736,76057.42,82238.4281,101674.1304,103620.7345,63300.6993,103397.3563,92008.517,89617.6283,86429.57840000001,91749.0937,79791.0182,85387.79430000001,77386.2653,91797.6865,78361.5965,90351.6441,93559.6774,85467.29000000001,91033.7666,108878.1415,93740.484,88322.5179,81414.2941,92540.2039,98277.0436
2018-02-15 02:00:00,87840.88470000001,83268.6168,78611.0876,92505.711,94339.0155,88284.44900000001,100223.0589,83270.92289999999,80040.1642,102664.2063,107871.0549,76806.4832,82477.70420000001,98899.1799,102778.3982,64972.628,101181.1356,89940.38130000001,89728.1516,86617.354,90560.0875,81302.0052,84815.2379,79369.8742,90352.7507,77216.9828,88509.5766,92590.0633,83871.2526,91187.4588,107306.6218,92515.4428,87148.4207,82678.2205,90485.0622,95616.5068
2018-02-15 03:00:00,87719.49859999999,82825.4803,76271.8232,92394.6054,93811.6295,87772.17259999999,103962.7016,81126.0705,77773.709,105570.8224,112241.6046,74724.4649,82571.966,99532.9155,105165.3292,68125.4914,104952.5207,89427.6474,91241.3134,86607.7104,90243.4833,79574.6957,83995.3143,77855.4537,90949.065,75443.75240000001,88077.8392,92423.328,84616.5682,91856.2974,109304.7863,92512.1622,86709.4543,81630.2802,90035.695,95746.1036
2018-02-15 04:00:00,91983.9291,87008.17559999999,83469.20019999999,98119.8742,98947.7187,93437.6094,105161.9193,87695.8489,83640.662,105044.4552,112678.8926,80723.3453,85845.7198,103727.2286,106646.0964,76802.8991,106899.8441,96018.3311,90793.1603,92397.2776,95397.9956,84909.588,88077.422,82202.53970000001,96342.9272,81388.4503,95604.1183,98342.748,88671.0736,97240.2768,113440.447,97121.563,91584.3591,87453.5792,95289.6621,100846.1082
2018-02-15 05:00:00,101006.5256,95271.9237,93009.2897,105532.9754,108051.6046,101024.3355,113914.1132,97719.1735,92289.297,113763.5234,119983.7464,91208.4759,96528.974,112234.4961,113126.9386,85200.67480000001,115996.3126,104213.9349,101495.6408,99984.6949,104084.4158,94220.5811,98799.9471,91027.0345,107472.4307,88837.7525,102880.1802,106985.7138,99731.1621,105572.883,121874.8266,105959.5091,100519.3381,97938.4554,104641.3319,109779.6824
2018-02-15 06:00:00,110953.5692,108057.9351,102231.5745,115703.2927,116203.4485,110541.7529,123664.2111,107889.4945,100829.7033,121952.4,130119.8912,95916.4098,106541.355,121417.5478,122136.1785,90519.4749,127997.7053,111926.5512,109285.062,109745.964,112086.7242,106130.4503,108694.9733,99686.0004,113519.7511,97368.6245,112920.9553,116145.382,108491.4842,115923.8998,130805.652,114050.4245,110364.0888,106032.2927,115178.2338,119527.1712
2018-02-15 07:00:00,117227.1716,111459.0084,106728.7172,122369.3025,121157.7642,119461.9758,127101.142,116553.5694,104799.6215,128086.268,139490.4416,101683.6904,113164.7963,127395.3465,130788.2093,96302.4771,132880.9908,123021.6107,116113.8371,115659.4848,120075.3533,112011.0363,114270.3733,104607.7805,120997.4399,103559.0103,119348.059,123060.7451,115724.308,123002.9488,139978.002,123372.2527,115541.6286,113087.6999,121549.0277,128227.2021
2018-02-15 08:00:00,119841.4372,118355.5912,112216.8463,129860.483,124990.7561,125127.3175,129108.1218,115569.787,115560.7931,134214.6046,143844.6831,102057.4039,112923.5867,126972.9073,135075.82259999998,97451.2997,135042.3484,123162.9209,119672.7906,122015.0808,122638.9873,115962.7309,120329.3502,109845.0475,123922.252,105837.3849,124652.9762,123399.9405,118955.6864,123769.0208,142168.1491,128664.1569,118030.627,117700.6883,124929.7445,131641.9334
2018-02-15 09:00:00,124963.1546,118644.8518,113653.7129,133077.3606,131948.4737,130576.4619,130029.7194,119377.1686,117165.3066,136510.3068,146459.51309999998,107136.3183,115557.2588,129396.204,138117.7753,103580.1456,136958.0122,125203.2498,122662.8557,124053.8072,124135.41760000002,117386.4597,123465.8523,113930.9977,127793.8472,112224.2145,124405.914,128910.3263,120467.9721,127353.7483,146013.8251,128932.1511,121130.9297,114730.7309,128632.4258,135945.3522
2018-02-15 10:00:00,132080.946,118167.3377,113833.5093,137216.6214,127457.8628,128777.1543,129607.5173,121857.8991,119700.7127,140483.2163,147251.7333,108047.7191,119178.6114,134607.959,136474.4839,108123.964,136530.4539,127365.7529,128472.5754,124299.0583,129277.2355,118873.3029,124955.0372,112246.7208,128941.0832,113454.3333,129973.3719,129495.1715,121615.0184,130409.501,145418.22340000002,131299.7881,125783.597,119661.1389,132054.3099,140177.6802
2018-02-15 11:00:00,130822.3831,124724.6626,116240.9044,135836.2903,130859.1122,134981.739,122483.4144,124820.6251,121834.0036,143004.4924,146844.0369,107754.9173,112483.909,129482.5016,140159.0026,107486.4075,138545.6797,129721.131,131646.4435,125088.48500000002,128810.2746,121268.2257,123969.1521,110134.0108,122627.2446,115465.8383,129531.1517,126961.5928,123800.2017,134495.8039,150215.9829,132984.0007,125240.0109,124258.792,127215.2798,138846.8734
2018-02-15 12:00:00,129938.9162,120132.4564,111680.1857,134189.33000000002,128178.1546,132886.64190000002,124994.6612,125489.3867,124734.7797,139245.5795,148024.0339,109035.8831,117479.7966,132799.6005,140617.888,104367.3048,133264.0866,129292.1408,128915.5382,133868.3223,135557.7137,120561.3445,124453.6613,109804.6702,122627.5143,121753.6375,129566.6782,132233.6218,123548.5863,131036.5083,150069.409,131375.1801,124820.3191,123334.145,128665.057,136723.3399
2018-02-15 13:00:00,134106.2647,123638.8365,111381.1462,134914.5202,128885.215,132803.4211,120793.0076,123623.0947,126082.8311,141638.1105,146592.9959,112270.1674,109214.0203,128969.9913,139667.9454,102324.0689,132123.2791,126370.405,127732.4061,128056.3117,130888.2939,121325.916,123088.8087,110023.8175,118251.4095,120399.1891,128443.7641,128239.6567,119306.6633,132356.7768,149657.258,129322.9041,123053.7659,122693.9425,128001.7657,134629.6734
2018-02-15 14:00:00,130021.8182,120561.3496,110141.9885,134469.7953,130409.7161,132010.277,118414.7242,124888.4703,124133.5297,137012.8051,144365.4733,115435.8693,108504.5746,129471.829,138234.2299,99868.6502,128830.9124,125906.1296,126971.2657,126757.6378,129641.9401,117379.943,123881.3471,108990.568,118647.7953,119876.1107,127798.2889,130573.3581,120851.3903,130622.1951,148363.6816,126662.2637,120520.9435,121373.2687,130310.4948,134761.5828
2018-02-15 15:00:00,126231.479,120833.4386,115227.1955,133077.4606,127741.9502,133605.2335,119486.4453,125631.5234,124692.7302,137649.2915,146713.4699,114824.782,106868.6105,126837.62900000002,137155.1965,101665.662,127517.7398,127916.1348,129548.7811,127690.1864,132133.5833,122611.3801,124349.486,111405.1154,118981.6666,120227.2612,126729.4626,130475.0919,122420.2703,136098.39299999998,144642.7055,129571.6453,127160.1028,122905.0813,128089.9735,134555.3526
2018-02-15 16:00:00,130163.7973,121172.5501,113102.403,133202.7183,133668.1628,135143.9792,119429.3549,122981.7635,126675.8744,138981.4125,147134.8419,119629.355,107133.4316,132360.0785,138213.6197,105621.8894,133958.2346,128836.4651,134055.0236,128604.8831,133584.0012,121097.6278,125278.74,113090.6458,116921.427,122180.7269,131874.636,131841.7151,123831.0573,131628.8957,148063.54929999998,133436.9765,127289.3236,123757.5993,127277.2334,138589.16460000002
2018-02-15 17:00:00,126671.8956,121104.2334,113640.3014,135120.2134,133570.1529,130779.1003,131987.1094,121457.2682,127205.9068,134888.3707,149177.6616,115085.995,114982.7891,135402.5338,139466.867,106567.6598,138834.7756,129017.9659,130187.5056,127539.565,132404.9999,125058.0501,125865.5096,111325.1243,126397.3938,118697.6062,130824.7547,128200.1362,122468.1651,135800.5534,146553.2132,130873.552,127857.6487,120475.8863,132671.016,141613.2905
2018-02-15 18:00:00,124505.5236,117493.9154,114414.0363,130859.3751,127163.6387,124932.6964,130423.2468,120069.8409,122647.9257,130328.702,143209.5271,113930.9278,117332.42,132556.6008,137610.7525,102611.0745,133503.9173,126655.9891,124416.3101,123833.2079,126444.4829,121565.9321,123528.1065,109647.4841,124301.6361,116118.7506,129614.3445,122513.2798,119438.3219,129759.1777,143276.1311,124501.6282,124044.7978,115808.5522,128338.7061,133712.9987
2018-02-15 19:00:00,116749.6046,111024.5266,110847.5761,122476.0078,118606.2655,118587.2821,125643.0063,114155.6738,118693.5682,123267.6385,137096.5541,108932.6766,109078.8757,127217.1875,132865.1521,92432.7768,125172.1647,117697.5701,116539.9849,115774.3623,119529.0341,112523.7914,117295.8987,103558.5137,116901.1239,110547.9593,121095.0541,116725.2099,114067.9221,122483.7844,137249.6702,121727.2534,116786.5743,109988.6028,123415.8173,126962.2665
2018-02-15 20:00:00,110324.2273,104404.6259,104287.2175,118508.7224,112537.0241,115353.2963,118850.3933,107876.9518,112630.2472,118745.0156,130392.9505,101519.217,103617.5566,121594.6,127177.4542,85680.04340000001,121091.2354,110819.991,111505.8632,107856.0042,113612.9758,108571.644,112091.769,93112.2741,113176.2412,103509.675,115963.7534,109274.7985,109339.6897,115273.1141,133436.9003,116102.9038,109415.6453,102832.5704,116425.8523,123235.6042
2018-02-15 21:00:00,105234.4275,97185.8258,96479.4208,112227.192,109316.446,109023.8247,112663.3622,102288.9352,104501.8784,110771.0201,124576.9043,97419.8907,98424.48,115289.4384,120829.7089,80442.1382,115262.1205,106290.2162,104836.5516,101611.8867,107626.717,101497.6271,107144.4293,91596.0257,107037.2767,97931.4641,109030.8702,104839.5986,101568.0678,109829.8625,124366.479,108766.9398,104160.2487,97326.6441,109964.6762,117794.5473
2018-02-15 22:00:00,99874.9508,91382.0703,90490.2294,104999.3782,101398.8324,102200.9247,110764.4789,94768.72,98535.2483,107148.1571,120670.4834,91863.6887,91484.5576,111007.2277,118837.5235,75852.67020000001,113821.763,100494.3066,100112.7679,95229.8542,101997.5696,94293.1797,101704.2877,84261.8921,100643.5481,91731.5876,102180.7456,98378.4503,94529.9901,105128.9198,120336.5028,104232.4548,97380.9907,88621.1555,106383.1268,112034.1675
