Date,Hour,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
08.03.,15,0.190932971,0.244528499,0.603844082,0.432400259,0.214990563,0.34266999000000004,0.296123849,0.07422052999999999,0.067687939,0.10860573500000001,0.139170521,0.49609923400000006,0.171778335,0.176352197,0.490136907,0.38896557900000006,0.14910949,0.193270111,0.458644923,0.578394794,0.45728987099999996,0.21368838999999998,0.248204118,0.605568199,0.35326622199999996,0.120105186,0.247057106,0.09166323800000001,0.39849087000000005,0.11148575399999999,0.186842481,0.196929307,0.19337375699999998,0.20073194800000002,0.40065801399999995,0.203770222
08.03.,16,0.132752026,0.14985393900000002,0.44950706000000007,0.296105511,0.143137331,0.23462612699999996,0.18934011699999997,0.051592335999999996,0.045669025,0.070703419,0.10232910099999998,0.353835622,0.11680463199999999,0.120587217,0.331823608,0.28521962999999995,0.10391249600000001,0.125543394,0.33631590999999994,0.41277228,0.3327964219999999,0.156176906,0.203670898,0.449563681,0.25891250800000004,0.08160558500000001,0.174574226,0.063602306,0.3002503099999999,0.07697247099999999,0.129418237,0.132772698,0.127863548,0.12742419,0.299050095,0.140775449
08.03.,17,0.070524862,0.065871506,0.254463808,0.151868534,0.07080947300000001,0.120624277,0.08691918700000001,0.027265131,0.022762199,0.03368037,0.05811486199999999,0.19200964599999998,0.059048223,0.061591192,0.162833822,0.162504639,0.055063585,0.05937662,0.191498469,0.22062268200000001,0.18679351500000002,0.08880073299999999,0.136161945,0.254197848,0.145605448,0.041782316,0.095291186,0.03338411299999999,0.176911012,0.040133655,0.068378542,0.067305678,0.062445186,0.058530869000000006,0.174538216,0.07364055
08.03.,18,0.019306656000000002,0.012925935000000001,0.069687432,0.038978708,0.016929078,0.03094037,0.017796199,0.007290833,0.00513577,0.007255124999999999,0.016399608,0.051119942999999994,0.014346004999999998,0.015504931,0.037254112,0.047902563,0.015548617,0.012954268,0.054752483,0.056423670999999995,0.054559421999999996,0.02715607,0.049412237000000005,0.070617713,0.041500307,0.010648893000000001,0.028498937,0.008768020999999999,0.054729144,0.01009589,0.01901006,0.01682454,0.013714692,0.012215095999999998,0.053202823,0.019601552
08.03.,19,2.6065000000000002e-05,3.546e-05,0.00027916500000000006,0.00031267,1.8421e-05,0.000215648,7.085e-06,8.3825e-05,0.0,0.0,2.5929e-05,0.000240823,2.1254999999999996e-05,0.00010476499999999999,0.000192118,0.000401834,0.00027549000000000003,2.3946e-05,0.00023966700000000002,0.000313088,0.00038493800000000003,0.00021642600000000003,0.00030191200000000005,0.000445676,0.00017928600000000002,1.5720000000000002e-05,0.000180609,1.2839e-05,0.00038706,3.3906000000000004e-05,0.000142536,4.1467e-05,5.6100000000000005e-06,2.834e-06,0.000243489,6.316700000000001e-05
08.03.,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08.03.,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08.03.,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08.03.,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08.03.,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09.03.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09.03.,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09.03.,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09.03.,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09.03.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09.03.,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09.03.,7,0.000185141,3.0524999999999997e-05,0.00034802499999999996,8.616799999999999e-05,0.000159981,0.000231781,0.00022361,0.000105976,0.0,3.5411000000000004e-05,0.00013656100000000002,0.000407741,8.245299999999999e-05,3.2548e-05,1.0846e-05,0.00023014299999999998,3.3328e-05,0.00010233899999999998,0.000213132,0.000559185,0.000345969,0.000130354,0.000287978,0.000414106,0.0014934660000000002,0.000169534,0.00014235099999999998,8.064699999999999e-05,0.001282361,9.2291e-05,8.4335e-05,0.000252472,0.00024659,0.000520244,0.000945848,0.001253232
09.03.,8,0.043417097,0.007678224000000001,0.055685397,0.020754807,0.021345849,0.037749094,0.037962447,0.026369815,0.004037919,0.010782311,0.027327379,0.057080485,0.013324508,0.019076182,0.007513403999999998,0.032763466,0.007755506,0.019135073,0.032236632,0.059255018000000007,0.038506415,0.016094096999999998,0.040698411999999996,0.035461442999999995,0.05938303699999999,0.020776318000000002,0.011571087,0.014254059,0.06563363500000001,0.00822084,0.013160802999999999,0.019474411,0.019531259999999998,0.035062877,0.05974265300000001,0.040413634000000004
09.03.,9,0.223572369,0.037148485,0.27140003199999996,0.10114968699999999,0.10287293299999999,0.19751942900000002,0.197206771,0.14172353299999998,0.021050447,0.051857927,0.13900752,0.27836821900000003,0.06261260099999999,0.099597609,0.036373089,0.158609249,0.034833926,0.090992806,0.151970637,0.269481569,0.184570507,0.07234481599999999,0.204920936,0.159390037,0.214222455,0.081282826,0.04437593099999999,0.053285047,0.23589568300000002,0.031980151,0.05006779200000001,0.07414481699999999,0.07303504899999999,0.126269447,0.224335418,0.13018623099999999
09.03.,10,0.40689919300000005,0.088747553,0.46714201800000005,0.20545676400000001,0.18379052999999998,0.37258640500000006,0.331283904,0.293798036,0.042520523,0.09381068899999999,0.243861657,0.48232966899999996,0.13387075699999998,0.200610077,0.085892987,0.295223233,0.07385961399999999,0.171271107,0.29636894799999997,0.466096631,0.356039441,0.13547441000000002,0.37031500900000003,0.265710418,0.382410631,0.169205007,0.084270138,0.114655017,0.41238888100000004,0.059360392000000005,0.09958952300000001,0.12938217300000002,0.128146611,0.22381515500000004,0.394409204,0.212047785
09.03.,11,0.5564057549999999,0.15263845799999998,0.6095577110000001,0.313255753,0.250425627,0.5223028679999999,0.41902412499999997,0.45354341300000006,0.063024429,0.127968281,0.327155253,0.6342379439999999,0.210431431,0.299320653,0.145080296,0.413639278,0.115152381,0.24112772799999999,0.429547589,0.612580913,0.509121482,0.19231368799999998,0.500261169,0.33829259,0.518442483,0.260382663,0.120335162,0.18171639799999997,0.5464420409999999,0.08327795399999999,0.148735106,0.17668457899999998,0.17265004099999998,0.305724425,0.5236605969999999,0.272570712
09.03.,12,0.6451080069999999,0.208761056,0.6816370439999999,0.39888372200000005,0.291072289,0.6165516759999999,0.451624453,0.580068277,0.078181667,0.14821705400000001,0.376559298,0.712894989,0.273784323,0.37630010699999994,0.201528363,0.49292749,0.149914993,0.285811753,0.521408843,0.687554169,0.608946244,0.23116936599999996,0.5718740840000001,0.36810459900000003,0.59783964,0.32901240499999995,0.14506586700000001,0.236038552,0.615803317,0.098870648,0.18619373599999997,0.206875056,0.20096689,0.357310222,0.5916371979999999,0.30539616199999997
09.03.,13,0.677434646,0.225189177,0.6963498669999999,0.4235039,0.280193623,0.6428898780000001,0.39539191500000004,0.6395706320000001,0.08206382599999999,0.14877966599999998,0.39776376799999996,0.7405994739999999,0.298058449,0.426066645,0.252685331,0.509792195,0.168936821,0.263085019,0.580040254,0.693858622,0.6364062340000001,0.24910533499999998,0.555129351,0.36990513399999997,0.6262422529999999,0.39283925299999994,0.15667521299999998,0.278802964,0.6404594079999999,0.10296468399999999,0.206026396,0.21524232799999998,0.212143093,0.39477375200000003,0.5947580109999999,0.32810676099999997
09.03.,14,0.651325954,0.22116964,0.655228702,0.40768382,0.24179219600000001,0.6136417759999999,0.306115249,0.646021548,0.077155372,0.13471783299999998,0.38261913100000006,0.709341664,0.293298939,0.435811048,0.286233439,0.481643966,0.171323508,0.21830182999999997,0.589601165,0.639878427,0.6083218,0.24538727100000002,0.48131555499999995,0.33864277900000006,0.602204562,0.419371481,0.152619137,0.295749879,0.60668538,0.09657315,0.204965648,0.204930325,0.20387580200000002,0.395745667,0.542412798,0.32349645499999996
09.03.,15,0.5654989730000001,0.195604111,0.555883401,0.35270458000000005,0.184779096,0.528460837,0.210149619,0.5869749910000001,0.06442757800000001,0.10891819,0.330430954,0.616062264,0.258223021,0.39799966800000003,0.289287968,0.411063492,0.154869247,0.164634367,0.537953657,0.528129771,0.52606458,0.218615688,0.36604679199999995,0.279466427,0.5203495159999999,0.39546882600000005,0.132410319,0.278038721,0.515448768,0.08082346400000001,0.181319791,0.17691598200000003,0.17690229400000002,0.35428971100000006,0.44018513200000003,0.28638948899999994
09.03.,16,0.393878648,0.141455869,0.39017015299999996,0.24930183,0.12334123600000002,0.383594054,0.135948377,0.436340795,0.04497589,0.073083203,0.23345163900000002,0.45863580499999995,0.190455031,0.297169228,0.214984099,0.295221797,0.108720666,0.128022578,0.395021541,0.36819154499999995,0.377951876,0.155087276,0.262897988,0.179656815,0.37112934399999997,0.31019784699999997,0.09686530299999999,0.210016692,0.37727890399999997,0.059235993,0.130734536,0.120105448,0.135680645,0.26494079400000003,0.311819829,0.214257313
09.03.,17,0.20231630100000003,0.078100014,0.203585628,0.13631422799999998,0.061638541,0.213907211,0.063820574,0.24974001599999998,0.023526866,0.036540516999999995,0.12487903699999998,0.261688276,0.11081865999999999,0.17532401,0.126986404,0.16190001899999998,0.05798511299999999,0.082987342,0.22171478799999997,0.18887433199999998,0.20343979899999998,0.084228624,0.14569497499999998,0.082181865,0.198193052,0.191364642,0.055200071999999996,0.12497696199999998,0.213220699,0.033766224,0.07279841199999999,0.06299897900000001,0.084252801,0.15506078199999998,0.168669682,0.12676390499999998
09.03.,18,0.049007971,0.021654144,0.050424967,0.039988616000000005,0.014575705,0.060211280000000006,0.013579949000000001,0.071612957,0.005787657,0.008678564,0.032188299,0.075070968,0.037607509,0.054520176,0.042731686000000005,0.046029222999999994,0.01580179,0.035404339,0.063368357,0.044729977000000004,0.052356653999999996,0.023485746000000002,0.043528968999999994,0.016894402,0.05047860999999999,0.059298872,0.017123705,0.041010283,0.062317754999999996,0.010351179,0.021850742,0.017428973,0.029879994,0.048739581000000004,0.045130039999999996,0.040278125000000005
09.03.,19,0.000457315,0.000125845,0.000306502,0.000598296,5.761e-05,0.000587083,2.9471e-05,0.000772205,1.417e-06,1.417e-06,0.00019498499999999998,0.0008018360000000001,0.000539422,0.000584844,0.000435534,0.0007098670000000001,0.000157979,0.000582361,0.000495092,0.000475948,0.000459869,0.000302053,0.000398306,0.000321193,0.000442943,0.000584534,7.449e-05,0.0006074170000000001,0.000654525,0.000176238,0.00027836900000000004,0.000207125,0.000519515,0.0005565069999999999,0.000259559,0.00045403200000000005
09.03.,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
